AU,Aluminium production,i27.42,A_ALUM,AU,Aluminium and aluminium products,p27.42,C_ALUM,tonnes,1943055.0,False
AU,Re-processing of secondary aluminium into new aluminium,i27.42.w,A_ALUW,AU,Aluminium and aluminium products,p27.42,C_ALUM,tonnes,188247.17456388148,False
AU,Re-processing of secondary aluminium into new aluminium,i27.42.w,A_ALUW,AU,Secondary aluminium for treatment; Re-processing of secondary aluminium into new aluminium,p27.42.w,C_ALUW,tonnes,192012.1180282774,False
AU,"Lead, zinc and tin production",i27.43,A_LZTP,AU,Lead; zinc and tin and products thereof,p27.43,C_LZTP,tonnes,738261.0,False
AU,Re-processing of secondary lead into new lead,i27.43.w,A_LZTW,AU,Lead; zinc and tin and products thereof,p27.43,C_LZTP,tonnes,29379.752346714446,False
AU,Re-processing of secondary lead into new lead,i27.43.w,A_LZTW,AU,Secondary lead for treatment; Re-processing of secondary lead into new lead,p27.43.w,C_LZTW,tonnes,30926.055101804683,False
AU,Copper production,i27.44,A_COPP,AU,Copper products,p27.44,C_COPP,tonnes,441558.0,False
AU,Other non-ferrous metal production,i27.45,A_ONFM,AU,Other non-ferrous metal products,p27.45,C_ONFM,tonnes,6530552.334319313,False
AU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,A_ONFW,AU,Other non-ferrous metal products,p27.45,C_ONFM,tonnes,9.89814195,False
AU,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,i27.45.w,A_ONFW,AU,Secondary other non-ferrous metals for treatment; Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,p27.45.w,C_ONFW,tonnes,13.941045,False
AU,Casting of metals,i27.5,A_METC,AU,Foundry work services,p27.5,C_METC,tonnes,11835.613336434575,False
AU,"Manufacture of fabricated metal products, except machinery and equipment (28)",i28,A_FABM,AU,Fabricated metal products; except machinery and equipment (28),p28,C_FABM,tonnes,4512166.1684295,False
AU,Manufacture of machinery and equipment n.e.c. (29),i29,A_MACH,AU,Machinery and equipment n.e.c. (29),p29,C_MACH,tonnes,2976499.566424023,False
AU,Manufacture of office machinery and computers (30),i30,A_OFMA,AU,Office machinery and computers (30),p30,C_OFMA,tonnes,155345.52229842314,False
AU,Manufacture of electrical machinery and apparatus n.e.c. (31),i31,A_ELMA,AU,Electrical machinery and apparatus n.e.c. (31),p31,C_ELMA,tonnes,288749.16508249415,False
AU,"Manufacture of radio, television and communication equipment and apparatus (32)",i32,A_RATV,AU,Radio; television and communication equipment and apparatus (32),p32,C_RATV,tonnes,270750.8932313318,False
AU,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",i33,A_MEIN,AU,Medical; precision and optical instruments; watches and clocks (33),p33,C_MEIN,tonnes,638839.1369190406,False
AU,"Manufacture of motor vehicles, trailers and semi-trailers (34)",i34,A_MOTO,AU,Motor vehicles; trailers and semi-trailers (34),p34,C_MOTO,Meuro,18630.98102977277,False
AU,Manufacture of other transport equipment (35),i35,A_OTRE,AU,Other transport equipment (35),p35,C_OTRE,Meuro,7982.947932135497,False
AU,Manufacture of furniture; manufacturing n.e.c. (36),i36,A_FURN,AU,Furniture; other manufactured goods n.e.c. (36),p36,C_FURN,tonnes,2026675.504493778,False
AU,Recycling of waste and scrap,i37,A_RYMS,AU,Secondary raw materials,p37,C_RYMS,Meuro,602.5777828526348,False
AU,Production of electricity by coal,i40.11.a,A_POWC,AU,Electricity by coal,p40.11.a,C_POWC,TJ,622586.0,False
AU,Production of electricity by gas,i40.11.b,A_POWG,AU,Electricity by gas,p40.11.b,C_POWG,TJ,182372.7,False
AU,Production of electricity by hydro,i40.11.d,A_POWH,AU,Electricity by hydro,p40.11.d,C_POWH,TJ,60332.1,False
AU,Production of electricity by wind,i40.11.e,A_POWW,AU,Electricity by wind,p40.11.e,C_POWW,TJ,20909.1,False
AU,Production of electricity by petroleum and other oil derivatives,i40.11.f,A_POWP,AU,Electricity by petroleum and other oil derivatives,p40.11.f,C_POWP,TJ,11930.85,False
AU,Production of electricity by biomass and waste,i40.11.g,A_POWB,AU,Electricity by biomass and waste,p40.11.g,C_POWB,TJ,5449.559456183125,False
AU,"Biogasification of food waste, incl. land application",i90.2.a,A_BIOF,AU,Electricity by biomass and waste,p40.11.g,C_POWB,TJ,5996.877514451145,False
AU,"Biogasification of paper, incl. land application",i90.2.b,A_BIOP,AU,Electricity by biomass and waste,p40.11.g,C_POWB,TJ,666.3197238279052,False
AU,"Biogasification of sewage slugde, incl. land application",i90.2.c,A_BIOS,AU,Electricity by biomass and waste,p40.11.g,C_POWB,TJ,88.55276172094983,False
AU,Production of electricity by solar photovoltaic,i40.11.h,A_POWS,AU,Electricity by solar photovoltaic,p40.11.h,C_POWS,TJ,3060.52,False
AU,Production of electricity by solar thermal,i40.11.i,A_POWE,AU,Electricity by solar thermal,p40.11.i,C_POWE,TJ,14.40216,False
AU,Production of electricity by Geothermal,i40.11.k,A_POWM,AU,Electricity by Geothermal,p40.11.k,C_POWM,TJ,3.60069,False
AU,Transmission of electricity,i40.12,A_POWT,AU,Transmission services of electricity,p40.12,C_POWT,Meuro,189.08658153433726,False
AU,Distribution and trade of electricity,i40.13,A_POWD,AU,Distribution and trade services of electricity,p40.13,C_POWD,Meuro,371.65748709332445,False
AU,Manufacture of coke oven products,i23.1,A_COKE,AU,Coke oven gas,p40.2.a,C_COOG,tonnes,564134.3669250645,False
AU,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,i27.a,A_STEL,AU,Blast Furnace Gas,p40.2.b,C_MBFG,tonnes,12931983.805668017,False
AU,Manufacture of gas;,i40.2.a,A_MGWG,AU,Gas Works Gas,p40.2.d,C_MGWG,tonnes,5789.147286821704,False
AU,Distribution of gaseous fuels through mains,i40.2.b,A_GASD,AU,Distribution services of gaseous fuels through mains,p40.2.1,C_GASD,Meuro,256.2602673739651,False
AU,Steam and hot water supply,i40.3,A_HWAT,AU,Steam and hot water supply services,p40.3,C_HWAT,TJ,10989.0,False
AU,"Biogasification of food waste, incl. land application",i90.2.a,A_BIOF,AU,Steam and hot water supply services,p40.3,C_HWAT,TJ,14392.506034682747,False
AU,"Biogasification of paper, incl. land application",i90.2.b,A_BIOP,AU,Steam and hot water supply services,p40.3,C_HWAT,TJ,1599.1673371869726,True
AU,"Biogasification of sewage slugde, incl. land application",i90.2.c,A_BIOS,AU,Steam and hot water supply services,p40.3,C_HWAT,TJ,212.5266281302796,False
AU,"Collection, purification and distribution of water (41)",i41,A_WATR,AU,Collected and purified water; distribution services of water (41),p41,C_WATR,Meuro,158.68727493933324,False
AU,Construction (45),i45,A_CONS,AU,Construction work (45),p45,C_CONS,Meuro,289881.01292901626,False
AU,Re-processing of secondary construction material into aggregates,i45.w,A_CONW,AU,Secondary construction material for treatment; Re-processing of secondary construction material into aggregates,p45.w,C_CONW,tonnes,7241696.0820753,False
AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",i50.a,A_TDMO,AU,Sale; maintenance; repair of motor vehicles; motor vehicles parts; motorcycles; motor cycles parts and accessoiries,p50.a,C_TDMO,Meuro,37837.20304869482,False
AU,Retail sale of automotive fuel,i50.b,A_TDFU,AU,Retail trade services of motor fuel,p50.b,C_TDFU,Meuro,331.4210022504592,False
AU,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",i51,A_TDWH,AU,Wholesale trade and commission trade services; except of motor vehicles and motorcycles (51),p51,C_TDWH,Meuro,7697.627543640779,False
AU,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",i52,A_TDRT,AU,Retail  trade services; except of motor vehicles and motorcycles; repair services of personal and household goods (52),p52,C_TDRT,Meuro,5379.733205422988,False
AU,Hotels and restaurants (55),i55,A_HORE,AU,Hotel and restaurant services (55),p55,C_HORE,Meuro,66666.43883681054,False
AU,Transport via railways,i60.1,A_TRAI,AU,Railway transportation services,p60.1,C_TRAI,Meuro,7639.230977200845,False
AU,Other land transport,i60.2,A_TLND,AU,Other land transportation services,p60.2,C_TLND,Meuro,29092.715393538594,False
AU,Transport via pipelines,i60.3,A_TPIP,AU,Transportation services via pipelines,p60.3,C_TPIP,Meuro,369.11664499251947,False
AU,Sea and coastal water transport,i61.1,A_TWAS,AU,Sea and coastal water transportation services,p61.1,C_TWAS,Meuro,7437.277340957235,False
AU,Inland water transport,i61.2,A_TWAI,AU,Inland water transportation services,p61.2,C_TWAI,Meuro,460.1960176227666,False
AU,Air transport (62),i62,A_TAIR,AU,Air transport services (62),p62,C_TAIR,Meuro,11991.209603235762,False
AU,Supporting and auxiliary transport activities; activities of travel agencies (63),i63,A_TAUX,AU,Supporting and auxiliary transport services; travel agency services (63),p63,C_TAUX,Meuro,41603.47505445607,False
AU,Post and telecommunications (64),i64,A_PTEL,AU,Post and telecommunication services (64),p64,C_PTEL,Meuro,43978.68216634691,False
AU,"Financial intermediation, except insurance and pension funding (65)",i65,A_FINT,AU,Financial intermediation services; except insurance and pension funding services (65),p65,C_FINT,Meuro,75517.42437652247,False
AU,"Insurance and pension funding, except compulsory social security (66)",i66,A_FINS,AU,Insurance and pension funding services; except compulsory social security services (66),p66,C_FINS,Meuro,26855.26981322225,False
AU,Activities auxiliary to financial intermediation (67),i67,A_FAUX,AU,Services auxiliary to financial intermediation (67),p67,C_FAUX,Meuro,34579.355950441415,False
AU,Real estate activities (70),i70,A_REAL,AU,Real estate services (70),p70,C_REAL,Meuro,167370.80386157116,False
AU,Renting of machinery and equipment without operator and of personal and household goods (71),i71,A_MARE,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),p71,C_MARE,Meuro,27927.808122763625,False
AU,Computer and related activities (72),i72,A_COMP,AU,Computer and related services (72),p72,C_COMP,Meuro,47533.51807420757,False
AU,Research and development (73),i73,A_RESD,AU,Research and development services (73),p73,C_RESD,Meuro,12056.004656262816,False
AU,Other business activities (74),i74,A_OBUS,AU,Other business services (74),p74,C_OBUS,Meuro,208443.28737631487,False
AU,Public administration and defence; compulsory social security (75),i75,A_PADF,AU,Public administration and defence services; compulsory social security services (75),p75,C_PADF,Meuro,133353.26088585524,False
AU,Education (80),i80,A_EDUC,AU,Education services (80),p80,C_EDUC,Meuro,73090.5591811725,False
AU,Health and social work (85),i85,A_HEAL,AU,Health and social work services (85),p85,C_HEAL,Meuro,111402.51382560543,False
AU,"Biogasification of food waste, incl. land application",i90.2.a,A_BIOF,AU,Food waste for treatment: biogasification and land application,p90.2.a,C_BIOF,tonnes,1939540.3441980882,False
AU,"Biogasification of paper, incl. land application",i90.2.b,A_BIOP,AU,Paper waste for treatment: biogasification and land application,p90.2.b,C_BIOP,tonnes,225560.73696690175,False
AU,"Biogasification of sewage slugde, incl. land application",i90.2.c,A_BIOS,AU,Sewage sludge for treatment: biogasification and land application,p90.2.c,C_BIOS,tonnes,23981.311649588602,False
AU,"Composting of food waste, incl. land application",i90.3.a,A_COMF,AU,Food waste for treatment: composting and land application,p90.3.a,C_COMF,tonnes,42467.7154303057,False
AU,"Composting of paper and wood, incl. land application",i90.3.b,A_COMW,AU,Paper and wood waste for treatment: composting and land application,p90.3.b,C_COMW,tonnes,5005.273761736049,False
